path,filename,ext,media_type,size_mb,filesystem_mtime,width,height,captured_at,lat,lon,sharpness,brightness,phash,quality_score,thumb_path,available_local,duration_s,error,date_source,year,country_code,country,city,admin1,location_source
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\850D57B6-9502-4699-855E-1F9FDF869622.mov,850D57B6-9502-4699-855E-1F9FDF869622.mov,.mov,video,38.825,2026-09-05 00:50:12,,,2026-09-05 00:50:12,,,,,,35.0,,False,,ffprobe/ffmpeg no disponible o video no descargado: [WinError 2] El sistema no puede encontrar el archivo especificado,filesystem_fallback,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\85771A66-2573-4925-BED9-68877BE43F07.jpg,85771A66-2573-4925-BED9-68877BE43F07.jpg,.jpg,image,1.07,2026-09-05 00:52:52,1440.0,1920.0,2026-09-05 00:52:52,,,3686.413483316379,112.47036822916668,a8bf504b4d549a4f,67.4999017593504,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\85771A66-2573-4925-BED9-68877BE43F07_72206822.jpg,True,,,filesystem_fallback,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\86169857-3A0E-4DC2-8328-37207C4B6137.jpg,86169857-3A0E-4DC2-8328-37207C4B6137.jpg,.jpg,image,20.232,2026-09-05 00:41:46,3072.0,4096.0,2026-01-30 09:53:26,29.97530555555556,31.140227777777778,724.6035809417435,129.16601979166666,85e852521baded6c,91.7960674566295,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\86169857-3A0E-4DC2-8328-37207C4B6137_70686355.jpg,True,,,original_or_video,2026,EG,Egipto,Al Jizah,Al Jizah,gps
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\866D598E-2B41-485F-83A9-6517A08A22EF.mov,866D598E-2B41-485F-83A9-6517A08A22EF.mov,.mov,video,18.968,2026-09-05 00:47:48,,,2026-09-05 00:47:48,,,,,,35.0,,False,,ffprobe/ffmpeg no disponible o video no descargado: [WinError 2] El sistema no puede encontrar el archivo especificado,filesystem_fallback,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\867DB564-8E9C-4D02-A37D-FB025F394E4A.jpg,867DB564-8E9C-4D02-A37D-FB025F394E4A.jpg,.jpg,image,6.689,2026-09-05 00:46:12,2982.0,2982.0,2023-08-23 16:48:07,52.51533611111111,13.460327777777778,1963.655482586132,133.974908203125,d920b67e0dcbd330,86.47205296828317,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\867DB564-8E9C-4D02-A37D-FB025F394E4A_14774409.jpg,True,,,original_or_video,2023,DE,Alemania,Friedrichshain Bezirk,Berlin,gps
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\8A216886-0C9D-4C20-B7FE-4FADEED2EDE5.jpg,8A216886-0C9D-4C20-B7FE-4FADEED2EDE5.jpg,.jpg,image,0.132,2026-09-05 00:46:06,750.0,1334.0,2026-09-05 00:46:06,,,119.01309826862772,102.15105747126437,ca8ff4d6b191c1c8,42.33034052908674,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\8A216886-0C9D-4C20-B7FE-4FADEED2EDE5_89222289.jpg,True,,,filesystem_fallback,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\8A3C48FE-4CFD-4FE5-8489-7B0A88FA5E7C.mov,8A3C48FE-4CFD-4FE5-8489-7B0A88FA5E7C.mov,.mov,video,14.885,2026-09-05 00:50:10,,,2026-09-05 00:50:10,,,,,,35.0,,False,,ffprobe/ffmpeg no disponible o video no descargado: [WinError 2] El sistema no puede encontrar el archivo especificado,filesystem_fallback,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\8B546C39-7BF1-4EDC-9E2C-8CC22C67E980.jpg,8B546C39-7BF1-4EDC-9E2C-8CC22C67E980.jpg,.jpg,image,0.448,2026-09-05 00:44:50,1320.0,2346.0,2025-10-11 16:56:15,,,87.45292353624805,109.43235902777778,92d67cb8ad2d1165,48.46137818579251,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\8B546C39-7BF1-4EDC-9E2C-8CC22C67E980_56097933.jpg,True,,,original_or_video,2025,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\8CD631AC-7C49-49F2-B366-B1309823ECE0.jpg,8CD631AC-7C49-49F2-B366-B1309823ECE0.jpg,.jpg,image,0.175,2026-09-05 00:48:54,750.0,1334.0,2026-09-05 00:48:54,,,264.48678782030174,118.51886256871563,91bbb21de44e889d,48.72959440738244,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\8CD631AC-7C49-49F2-B366-B1309823ECE0_87416192.jpg,True,,,filesystem_fallback,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\8E7419B5-6340-4A4A-89ED-9827C3AF255A.jpg,8E7419B5-6340-4A4A-89ED-9827C3AF255A.jpg,.jpg,image,0.221,2026-09-05 00:47:58,1320.0,2346.0,2026-09-05 00:47:58,,,64.45428742206602,104.44154097222224,dc9c3a90850dece7,46.1781200588154,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\8E7419B5-6340-4A4A-89ED-9827C3AF255A_45789271.jpg,True,,,filesystem_fallback,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\91FF6F91-337C-47D2-8C54-F3860329094F.jpg,91FF6F91-337C-47D2-8C54-F3860329094F.jpg,.jpg,image,1.023,2026-09-05 00:52:52,1440.0,1920.0,2026-09-05 00:52:52,,,1440.1002593025644,90.217503125,94f45d876639c2ca,60.78314781031664,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\91FF6F91-337C-47D2-8C54-F3860329094F_25801844.jpg,True,,,filesystem_fallback,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\94728323-AE20-4C99-B2C9-8273C9E8BFFD.jpg,94728323-AE20-4C99-B2C9-8273C9E8BFFD.jpg,.jpg,image,1.146,2026-09-05 00:41:30,1440.0,1920.0,2026-09-05 00:41:30,,,1741.8733674753448,101.0262671875,b4d24a8983adaeec,63.12924473040621,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\94728323-AE20-4C99-B2C9-8273C9E8BFFD_19532957.jpg,True,,,filesystem_fallback,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\96408A72-B2EA-4FB3-9100-770F913FFA44.jpg,96408A72-B2EA-4FB3-9100-770F913FFA44.jpg,.jpg,image,0.774,2026-09-05 00:47:56,1440.0,1920.0,2026-09-05 00:47:56,,,1634.2198713534603,134.36045625,c97fd4800b3f2ec8,64.96902537964601,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\96408A72-B2EA-4FB3-9100-770F913FFA44_02423537.jpg,True,,,filesystem_fallback,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\98877D0A-F3DC-45FE-A842-228D8E4BF5D1.jpg,98877D0A-F3DC-45FE-A842-228D8E4BF5D1.jpg,.jpg,image,0.351,2026-09-05 00:50:02,1320.0,1759.0,2026-09-05 00:50:02,,,10.577638936623458,155.51003902997502,f08e57e9811e6f90,33.148322579799604,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\98877D0A-F3DC-45FE-A842-228D8E4BF5D1_49909530.jpg,True,,,filesystem_fallback,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\99846C73-4BD2-45B4-98B9-87F97E1580B7.jpg,99846C73-4BD2-45B4-98B9-87F97E1580B7.jpg,.jpg,image,3.145,2026-09-05 00:52:12,3024.0,3780.0,2026-09-05 00:52:12,,,829.7150720480342,129.45625244140626,96b0d95e29e5d01e,90.62515504533596,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\99846C73-4BD2-45B4-98B9-87F97E1580B7_63737123.jpg,True,,,filesystem_fallback,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\99AF7360-02AE-4730-A8EC-AB9AE400C27B.jpg,99AF7360-02AE-4730-A8EC-AB9AE400C27B.jpg,.jpg,image,0.569,2026-09-05 00:50:32,1320.0,2346.0,2026-03-14 15:44:27,,,648.3075763888888,171.36343402777777,eee6809b33394ac6,56.50959854740194,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\99AF7360-02AE-4730-A8EC-AB9AE400C27B_67778796.jpg,True,,,original_or_video,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\9AB063C3-AD2D-43E3-B481-39C71AC02BF9.jpg,9AB063C3-AD2D-43E3-B481-39C71AC02BF9.jpg,.jpg,image,0.451,2026-09-05 00:41:36,1320.0,2346.0,2026-03-03 20:14:07,,,26.54972076442709,127.29864930555556,ed059be59092c99d,43.93958370972105,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\9AB063C3-AD2D-43E3-B481-39C71AC02BF9_54133969.jpg,True,,,original_or_video,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\9C3D33AC-D02B-40CA-BFE4-9F03FA833102.jpg,9C3D33AC-D02B-40CA-BFE4-9F03FA833102.jpg,.jpg,image,3.615,2026-09-05 00:45:00,3024.0,3780.0,2019-09-04 11:45:46,41.016577777777776,28.970791666666663,2113.7167462333305,105.05325390625,87dc5a4b0e37a4d8,93.57906801423766,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\9C3D33AC-D02B-40CA-BFE4-9F03FA833102_31286538.jpg,True,,,original_or_video,2019,TR,Turquía,Eminoenue,Istanbul,gps
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\9E825F71-6595-4C0E-8E37-CE3CDF783D17.jpg,9E825F71-6595-4C0E-8E37-CE3CDF783D17.jpg,.jpg,image,0.759,2026-09-05 00:48:54,1440.0,1791.0,2026-09-05 00:48:54,,,1129.4650696617057,133.2716271384137,a9d9822c5b6e9cb4,62.40196884843115,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\9E825F71-6595-4C0E-8E37-CE3CDF783D17_38002152.jpg,True,,,filesystem_fallback,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\A0050C8D-F2AC-4494-952E-95FAB6B5B9DF.jpg,A0050C8D-F2AC-4494-952E-95FAB6B5B9DF.jpg,.jpg,image,0.594,2026-09-05 00:48:42,1320.0,2346.0,2026-05-26 19:57:47,,,58.588952458238765,102.59770416666667,909ce7e92bc0ac6d,45.43225892421392,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\A0050C8D-F2AC-4494-952E-95FAB6B5B9DF_97584745.jpg,True,,,original_or_video,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\A03409C7-EF29-4F34-BC08-9510D696ADD6.jpg,A03409C7-EF29-4F34-BC08-9510D696ADD6.jpg,.jpg,image,7.375,2026-09-05 00:44:58,3024.0,3780.0,2023-08-31 16:05:09,9.253030555555556,-82.038825,1483.94701869574,135.7255673828125,ae87d9e07b24948d,93.15195202312673,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\A03409C7-EF29-4F34-BC08-9510D696ADD6_50695673.jpg,True,,,original_or_video,2023,PA,PA,Isla Bastimentos,Bocas del Toro,gps
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\A0AEEF1A-D74D-4BB5-9918-70BD9F5FCE0F.jpg,A0AEEF1A-D74D-4BB5-9918-70BD9F5FCE0F.jpg,.jpg,image,3.725,2026-09-05 00:50:38,3024.0,3780.0,2024-03-14 12:58:27,-2.7971138888888887,-40.518027777777775,3473.980564251327,107.10957470703126,e51340295a693fcf,95.7531371701218,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\A0AEEF1A-D74D-4BB5-9918-70BD9F5FCE0F_25057739.jpg,True,,,original_or_video,2024,BR,Brasil,Camocim,Ceara,gps
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\A156771E-1D42-40B9-872F-734F99C08F0E.jpg,A156771E-1D42-40B9-872F-734F99C08F0E.jpg,.jpg,image,0.725,2026-09-05 00:44:58,1620.0,2025.0,2024-08-17 12:44:49,48.84421666666667,2.3231777777777776,148.22943268505472,152.774322265625,f2532d2ecb6a0713,51.04664148684323,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\A156771E-1D42-40B9-872F-734F99C08F0E_33511185.jpg,True,,,original_or_video,2024,FR,Francia,Paris,Ile-de-France,gps
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\A1719BF8-A1A9-4295-8EC2-77306EAECEDB.jpg,A1719BF8-A1A9-4295-8EC2-77306EAECEDB.jpg,.jpg,image,0.417,2026-09-05 00:44:58,1536.0,1920.0,2024-03-14 17:33:55,-2.796552777777777,-40.517066666666665,67.82887423414208,145.1280576171875,a4c65b3867671c71,46.49217212311118,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\A1719BF8-A1A9-4295-8EC2-77306EAECEDB_30136817.jpg,True,,,original_or_video,2024,BR,Brasil,Camocim,Ceara,gps
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\A18E92BA-3B4B-457A-8203-1B1EE4C3755C.jpg,A18E92BA-3B4B-457A-8203-1B1EE4C3755C.jpg,.jpg,image,0.817,2026-09-05 00:41:28,1320.0,2346.0,2025-09-14 17:42:41,,,392.006295676649,119.80544722222224,94f0ca4b8fa6174e,58.07541884783456,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\A18E92BA-3B4B-457A-8203-1B1EE4C3755C_99748299.jpg,True,,,original_or_video,2025,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\A228EB3D-2E43-44B8-A03E-CD4E9137FF85.jpg,A228EB3D-2E43-44B8-A03E-CD4E9137FF85.jpg,.jpg,image,1.488,2026-09-05 00:44:56,1620.0,2025.0,2024-08-29 13:36:45,40.63355555555555,14.60491388888889,1827.4581371509487,154.2046494140625,c2bdccf11c663c85,64.97251185902687,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\A228EB3D-2E43-44B8-A03E-CD4E9137FF85_88983831.jpg,True,,,original_or_video,2024,IT,Italia,Amalfi,Campania,gps
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\A36EC6FD-DB13-41B9-BE2F-5F55DA9C8044.mov,A36EC6FD-DB13-41B9-BE2F-5F55DA9C8044.mov,.mov,video,24.785,2026-09-05 00:46:02,,,2026-09-05 00:46:02,,,,,,35.0,,False,,ffprobe/ffmpeg no disponible o video no descargado: [WinError 2] El sistema no puede encontrar el archivo especificado,filesystem_fallback,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\A9935279-8E56-4B88-A99F-2B105C624702.mov,A9935279-8E56-4B88-A99F-2B105C624702.mov,.mov,video,2.693,2026-09-05 00:41:32,,,2026-09-05 00:41:32,,,,,,35.0,,False,,ffprobe/ffmpeg no disponible o video no descargado: [WinError 2] El sistema no puede encontrar el archivo especificado,filesystem_fallback,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\AA873426-8C9E-47D4-8473-5674BB09CC9D.jpg,AA873426-8C9E-47D4-8473-5674BB09CC9D.jpg,.jpg,image,0.595,2026-09-05 00:44:20,1284.0,2282.0,2024-04-01 20:43:57,,,51.91165335310136,93.27117013888888,f31b4634e86b8de0,43.10674771484789,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\AA873426-8C9E-47D4-8473-5674BB09CC9D_58099741.jpg,True,,,original_or_video,2024,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\AD53D786-2C46-419A-8E04-6A765896B1E7.jpg,AD53D786-2C46-419A-8E04-6A765896B1E7.jpg,.jpg,image,0.166,2026-09-05 00:46:14,750.0,1334.0,2026-09-05 00:46:14,,,149.26430320313213,126.53410294852574,f1e0871be67aa226,46.47469896682576,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\AD53D786-2C46-419A-8E04-6A765896B1E7_14699161.jpg,True,,,filesystem_fallback,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\AD89F964-8199-419D-81E5-3123526AF227.mov,AD89F964-8199-419D-81E5-3123526AF227.mov,.mov,video,36.888,2026-09-05 00:50:18,,,2026-09-05 00:50:18,,,,,,35.0,,False,,ffprobe/ffmpeg no disponible o video no descargado: [WinError 2] El sistema no puede encontrar el archivo especificado,filesystem_fallback,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\ADC01368-A533-43F2-B59F-CC1AFF8EA886.jpg,ADC01368-A533-43F2-B59F-CC1AFF8EA886.jpg,.jpg,image,0.508,2026-09-05 00:40:28,1284.0,2282.0,2024-06-08 18:17:20,,,188.8618714768397,140.9991652777778,fad8669c86469873,52.62393486960035,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\ADC01368-A533-43F2-B59F-CC1AFF8EA886_63102911.jpg,True,,,original_or_video,2024,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\AF428D8E-F280-45A6-B2BE-12608DDAADDA.jpg,AF428D8E-F280-45A6-B2BE-12608DDAADDA.jpg,.jpg,image,0.466,2026-09-05 00:48:52,1284.0,2282.0,2024-04-26 14:54:33,,,72.44931837773866,128.10799166666666,b4b2034be1a4cecf,48.80444521903482,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\AF428D8E-F280-45A6-B2BE-12608DDAADDA_65965814.jpg,True,,,original_or_video,2024,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\afbe002e09394f0f870d4a76ecf575ed.mov,afbe002e09394f0f870d4a76ecf575ed.mov,.mov,video,15.537,2026-09-05 00:49:04,,,2026-09-05 00:49:04,,,,,,35.0,,False,,ffprobe/ffmpeg no disponible o video no descargado: [WinError 2] El sistema no puede encontrar el archivo especificado,filesystem_fallback,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\b2dc225a30ad4a0f871d78882e0599d1.mov,b2dc225a30ad4a0f871d78882e0599d1.mov,.mov,video,9.9,2026-09-05 00:43:46,,,2026-09-05 00:43:46,,,,,,35.0,,False,,ffprobe/ffmpeg no disponible o video no descargado: [WinError 2] El sistema no puede encontrar el archivo especificado,filesystem_fallback,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\B4E27DBD-4022-4D9E-940D-188089175CAE.jpg,B4E27DBD-4022-4D9E-940D-188089175CAE.jpg,.jpg,image,0.453,2026-09-05 00:50:32,1320.0,2346.0,2026-03-03 20:14:07,,,25.17458604000001,126.9573361111111,ed059be59092c99d,43.68179875417229,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\B4E27DBD-4022-4D9E-940D-188089175CAE_63583851.jpg,True,,,original_or_video,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\B64D5828-7F9C-47D0-87C5-9A68DD43D1AF.jpg,B64D5828-7F9C-47D0-87C5-9A68DD43D1AF.jpg,.jpg,image,0.519,2026-09-05 00:44:50,1320.0,2346.0,2025-11-08 15:06:08,,,29.63248207534673,116.23294652777778,c2423f3e2bbdd049,43.29979362425247,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\B64D5828-7F9C-47D0-87C5-9A68DD43D1AF_20818056.jpg,True,,,original_or_video,2025,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\B6AE4AFA-24A4-4917-8BC0-0CF891064ABA.jpg,B6AE4AFA-24A4-4917-8BC0-0CF891064ABA.jpg,.jpg,image,2.566,2026-09-05 00:42:00,4032.0,3021.0,2019-09-02 06:21:05,38.64785277777778,34.864691666666666,1100.166442500871,174.79625781901584,d1c23d6e9340937d,88.75297750671373,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\B6AE4AFA-24A4-4917-8BC0-0CF891064ABA_24521622.jpg,True,,,original_or_video,2019,TR,Turquía,Goereme,Nevsehir,gps
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\B84BBBD2-22E7-4CBF-A31B-2ED0A8263BEF.jpg,B84BBBD2-22E7-4CBF-A31B-2ED0A8263BEF.jpg,.jpg,image,0.729,2026-09-05 00:47:50,1320.0,2346.0,2026-01-06 20:32:20,,,487.1521802005381,94.47260069444444,d0c06b7f6bc0d0d5,56.30285919514347,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\B84BBBD2-22E7-4CBF-A31B-2ED0A8263BEF_50411358.jpg,True,,,original_or_video,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\B9C3C53F-0A38-40A3-B66B-4F1DA1F75499.jpg,B9C3C53F-0A38-40A3-B66B-4F1DA1F75499.jpg,.jpg,image,1.261,2026-09-05 00:47:26,1320.0,2346.0,2025-07-06 15:13:22,-29.98132777777777,-70.94010833333334,1753.2810309633287,124.79601944444444,d18cd3247b2cda2e,67.0797932403102,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\B9C3C53F-0A38-40A3-B66B-4F1DA1F75499_49126087.jpg,True,,,original_or_video,2025,CL,Chile,Vicuna,Coquimbo,gps
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\BBEB32AF-E9DB-4663-A955-335BDBDC9507-1.jpg,BBEB32AF-E9DB-4663-A955-335BDBDC9507-1.jpg,.jpg,image,0.942,2026-09-05 00:46:12,1284.0,2282.0,2024-06-08 18:18:52,,,952.7984034684022,113.36106875,891b5e7466a38cda,61.74610697575986,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\BBEB32AF-E9DB-4663-A955-335BDBDC9507-1_67868276.jpg,True,,,original_or_video,2024,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\BBEB32AF-E9DB-4663-A955-335BDBDC9507.jpg,BBEB32AF-E9DB-4663-A955-335BDBDC9507.jpg,.jpg,image,0.942,2026-09-05 00:46:12,1284.0,2282.0,2024-06-08 18:18:52,,,952.7984034684022,113.36106875,891b5e7466a38cda,61.74610697575986,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\BBEB32AF-E9DB-4663-A955-335BDBDC9507_40481223.jpg,True,,,original_or_video,2024,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\BCD7EDAB-A894-492F-93D5-09BC382112D3.jpg,BCD7EDAB-A894-492F-93D5-09BC382112D3.jpg,.jpg,image,0.608,2026-09-05 00:47:52,1320.0,2346.0,2026-01-21 22:40:48,,,344.0109352451154,90.11446041666666,fe93d1da0012d5b6,53.835955841708696,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\BCD7EDAB-A894-492F-93D5-09BC382112D3_76241746.jpg,True,,,original_or_video,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\BD2941A8-43E4-44FC-9F49-13D18CFD13D0.jpg,BD2941A8-43E4-44FC-9F49-13D18CFD13D0.jpg,.jpg,image,0.236,2026-09-05 00:47:58,1320.0,2346.0,2026-09-05 00:47:58,,,42.96442484221448,156.5791840277778,e1927f896038cdf2,43.11031247798371,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\BD2941A8-43E4-44FC-9F49-13D18CFD13D0_37099380.jpg,True,,,filesystem_fallback,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\bd4b82fa36ff4a22ba63755d1fa29cae.mov,bd4b82fa36ff4a22ba63755d1fa29cae.mov,.mov,video,0.062,2026-09-05 00:41:28,,,2026-09-05 00:41:28,,,,,,35.0,,False,,ffprobe/ffmpeg no disponible o video no descargado: [WinError 2] El sistema no puede encontrar el archivo especificado,filesystem_fallback,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\BEDB9BFF-E2F7-421C-9FAB-2169F5D0D012.mov,BEDB9BFF-E2F7-421C-9FAB-2169F5D0D012.mov,.mov,video,2.627,2026-09-05 00:41:32,,,2026-09-05 00:41:32,,,,,,35.0,,False,,ffprobe/ffmpeg no disponible o video no descargado: [WinError 2] El sistema no puede encontrar el archivo especificado,filesystem_fallback,2026,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\BF6504C2-CA61-45E6-904A-DD5DE87B0DDF.jpg,BF6504C2-CA61-45E6-904A-DD5DE87B0DDF.jpg,.jpg,image,16.332,2026-09-05 00:48:00,3072.0,4096.0,2026-02-01 17:12:02,25.730227777777777,32.65582777777777,344.9118019097221,129.13386614583334,948b320f978b2f0f,87.63275263613438,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\BF6504C2-CA61-45E6-904A-DD5DE87B0DDF_46522580.jpg,True,,,original_or_video,2026,EG,Egipto,Luxor,Luxor,gps
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\C1D29EA5-B31E-4CE5-AC41-D3F406F61ECE.jpg,C1D29EA5-B31E-4CE5-AC41-D3F406F61ECE.jpg,.jpg,image,0.39,2026-09-05 00:40:38,1284.0,2282.0,2024-03-31 13:43:03,,,27.12162277759981,100.87507013888889,f8aa241ff02137da,40.44936896827504,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\C1D29EA5-B31E-4CE5-AC41-D3F406F61ECE_08901433.jpg,True,,,original_or_video,2024,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\C4111D7D-65C4-42D1-A50E-98EF75D0E427.jpg,C4111D7D-65C4-42D1-A50E-98EF75D0E427.jpg,.jpg,image,1.112,2026-09-05 00:47:36,1320.0,2346.0,2025-09-16 11:31:48,,,981.9372094728008,116.6147388888889,f89887add4949ad8,62.85511134140837,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\C4111D7D-65C4-42D1-A50E-98EF75D0E427_99496863.jpg,True,,,original_or_video,2025,,,,,none
C:\InstagramRebuild\SOURCE_INSTAGRAM\Instagram_01\Fotos en iCloud\C6A8CC37-0E1F-493D-AAD2-7B7E0316962D.jpg,C6A8CC37-0E1F-493D-AAD2-7B7E0316962D.jpg,.jpg,image,1.196,2026-09-05 00:41:30,1320.0,2346.0,2026-02-11 23:14:32,,,193.72999051634065,125.80995972222222,df1740a03ed1de68,54.834672446121736,C:\InstagramRebuild\instagram_rebuild_mvp\data\thumbs\C6A8CC37-0E1F-493D-AAD2-7B7E0316962D_03492781.jpg,True,,,original_or_video,2026,,,,,none
